Text,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,cleaned_text,tokens
Isolation is dreadful; socializing is essential.,0.47727272727272724,0.3404255319148936,0.8888888888888887,0.6511627906976744,0.36708860759493667,isolation dreadful socializing essential,"['isolation', 'dreadful', 'socializing', 'essential']"
Empathy should be shown to everyone.,0.4318181818181818,0.6170212765957447,0.5555555555555556,0.9069767441860466,0.4556962025316455,empathy shown everyone,"['empathy', 'shown', 'everyone']"
Overthinking problems will lead to more stress.,0.24999999999999994,0.5744680851063829,0.603174603174603,0.4883720930232559,0.7594936708860758,overthinking problems lead stress,"['overthinking', 'problem', 'lead', 'stress']"
Creative hobbies keep the mind sharp.,0.8181818181818183,0.44680851063829785,0.746031746031746,0.6046511627906977,0.3417721518987341,creative hobbies keep mind sharp,"['creative', 'hobby', 'keep', 'mind', 'sharp']"
A well-ordered life leads to happiness.,0.29545454545454547,0.8085106382978724,0.5238095238095237,0.627906976744186,0.5189873417721518,wellordered life leads happiness,"['life', 'lead', 'happiness']"
Extroverts have more fun.,0.5909090909090908,0.3829787234042553,0.8730158730158729,0.5348837209302325,0.3797468354430379,extroverts fun,"['extrovert', 'fun']"
Kindness is more important than honesty.,0.4090909090909091,0.6808510638297872,0.5396825396825397,0.8139534883720931,0.48101265822784806,kindness important honesty,"['kindness', 'important', 'honesty']"
Everyone feels overwhelmed sometimes.,0.27272727272727265,0.5957446808510638,0.5714285714285714,0.5581395348837209,0.721518987341772,everyone feels overwhelmed sometimes,"['everyone', 'feel', 'overwhelmed', 'sometimes']"
Traveling the world broadens the mind.,0.7272727272727273,0.46808510638297873,0.7142857142857143,0.5813953488372093,0.3544303797468354,traveling world broadens mind,"['traveling', 'world', 'broadens', 'mind']"
Work before play ensures success.,0.3181818181818182,0.7872340425531916,0.5079365079365079,0.6511627906976744,0.49367088607594933,work play ensures success,"['work', 'play', 'ensures', 'success']"
Feeling energized in crowds is fascinating.,0.5227272727272727,0.4042553191489362,0.8571428571428572,0.6744186046511628,0.3291139240506329,feeling energized crowds fascinating,"['feeling', 'energized', 'crowd', 'fascinating']"
Peacekeeping is better than proving a point.,0.4545454545454544,0.6382978723404256,0.5873015873015873,0.7906976744186047,0.5063291139240506,peacekeeping better proving point,"['peacekeeping', 'better', 'proving', 'point']"
Life’s unpredictability causes unnecessary anxiety.,0.3409090909090909,0.6170212765957447,0.5555555555555556,0.5348837209302325,0.7721518987341771,lifes unpredictability causes unnecessary anxiety,"['life', 'unpredictability', 'cause', 'unnecessary', 'anxiety']"
Learning never stops with an open mind.,0.7727272727272727,0.5106382978723405,0.6825396825396824,0.627906976744186,0.36708860759493667,learning never stops open mind,"['learning', 'never', 'stop', 'open', 'mind']"
Organization is the secret to a calm life.,0.3636363636363636,0.7659574468085106,0.5396825396825397,0.6744186046511628,0.48101265822784806,organization secret calm life,"['organization', 'secret', 'calm', 'life']"
Thriving in social situations is a skill.,0.5681818181818181,0.4255319148936171,0.8412698412698412,0.6511627906976744,0.3417721518987341,thriving social situations skill,"['thriving', 'social', 'situation', 'skill']"
Harmony creates a more peaceful world.,0.3863636363636363,0.6595744680851063,0.603174603174603,0.7674418604651163,0.5189873417721518,harmony creates peaceful world,"['harmony', 'creates', 'peaceful', 'world']"
Fear of failure leads to constant stress.,0.29545454545454547,0.5744680851063829,0.6190476190476191,0.5116279069767442,0.7594936708860758,fear failure leads constant stress,"['fear', 'failure', 'lead', 'constant', 'stress']"
A curious mind leads to great discoveries.,0.7954545454545454,0.5319148936170214,0.6984126984126984,0.6511627906976744,0.3797468354430379,curious mind leads great discoveries,"['curious', 'mind', 'lead', 'great', 'discovery']"
Perfectionism often leads to procrastination.,0.24999999999999994,0.7446808510638299,0.5714285714285714,0.6046511627906977,0.5443037974683543,perfectionism often leads procrastination,"['perfectionism', 'often', 'lead', 'procrastination']"
Charismatic individuals light up a room.,0.49999999999999994,0.44680851063829785,0.8253968253968254,0.6744186046511628,0.3544303797468354,charismatic individuals light room,"['charismatic', 'individual', 'light', 'room']"
Understanding is more vital than agreement.,0.4318181818181818,0.6808510638297872,0.5873015873015873,0.744186046511628,0.49367088607594933,understanding vital agreement,"['understanding', 'vital', 'agreement']"
Constant worry hinders joy in life.,0.3181818181818182,0.5531914893617021,0.603174603174603,0.5813953488372093,0.7468354430379747,constant worry hinders joy life,"['constant', 'worry', 'hinders', 'joy', 'life']"
Open-mindedness leads to innovation.,0.75,0.5531914893617021,0.7142857142857143,0.6744186046511628,0.39240506329113917,openmindedness leads innovation,"['lead', 'innovation']"
Detail-oriented people rarely make mistakes.,0.3409090909090909,0.7234042553191489,0.5555555555555556,0.6511627906976744,0.5316455696202531,detailoriented people rarely make mistakes,"['people', 'rarely', 'make', 'mistake']"
Being sociable opens many doors.,0.5454545454545454,0.46808510638297873,0.8095238095238094,0.627906976744186,0.36708860759493667,sociable opens many doors,"['sociable', 'open', 'many', 'door']"
Compassion is the foundation of community.,0.47727272727272724,0.6170212765957447,0.6190476190476191,0.7209302325581395,0.5063291139240506,compassion foundation community,"['compassion', 'foundation', 'community']"
Stressing over every detail is exhausting.,0.3636363636363636,0.5319148936170214,0.6349206349206349,0.6046511627906977,0.7341772151898733,stressing every detail exhausting,"['stressing', 'every', 'detail', 'exhausting']"
Imagination is crucial for solving complex problems.,0.7272727272727273,0.5744680851063829,0.6666666666666666,0.6511627906976744,0.3797468354430379,imagination crucial solving complex problems,"['imagination', 'crucial', 'solving', 'complex', 'problem']"
Reliability builds strong relationships.,0.3863636363636363,0.7021276595744681,0.603174603174603,0.627906976744186,0.5569620253164556,reliability builds strong relationships,"['reliability', 'build', 'strong', 'relationship']"
Making friends comes naturally to some.,0.5227272727272727,0.44680851063829785,0.7936507936507936,0.6511627906976744,0.3797468354430379,making friends comes naturally,"['making', 'friend', 'come', 'naturally']"
Building consensus is better than winning an argument.,0.4545454545454544,0.6382978723404256,0.5714285714285714,0.6976744186046512,0.5316455696202531,building consensus better winning argument,"['building', 'consensus', 'better', 'winning', 'argument']"
Obsessing over troubles leads to misery.,0.27272727272727265,0.5106382978723405,0.5873015873015873,0.5581395348837209,0.721518987341772,obsessing troubles leads misery,"['obsessing', 'trouble', 'lead', 'misery']"
Creative thinking solves the toughest problems.,0.7045454545454546,0.5957446808510638,0.7301587301587301,0.627906976744186,0.36708860759493667,creative thinking solves toughest problems,"['creative', 'thinking', 'solves', 'toughest', 'problem']"
Consistency is key to achieving goals.,0.4090909090909091,0.7234042553191489,0.6190476190476191,0.6046511627906977,0.5696202531645569,consistency key achieving goals,"['consistency', 'key', 'achieving', 'goal']"
People who love social events live fascinating lives.,0.5681818181818181,0.4255319148936171,0.7777777777777777,0.5813953488372093,0.39240506329113917,people love social events live fascinating lives,"['people', 'love', 'social', 'event', 'live', 'fascinating', 'life']"
Putting others first shows true character.,0.49999999999999994,0.5744680851063829,0.603174603174603,0.6744186046511628,0.5189873417721518,putting others first shows true character,"['putting', 'others', 'first', 'show', 'true', 'character']"
Over-analyzing creates unnecessary worry.,0.3409090909090909,0.4893617021276596,0.5714285714285714,0.5348837209302325,0.7088607594936709,overanalyzing creates unnecessary worry,"['creates', 'unnecessary', 'worry']"
Innovation comes from thinking outside the box.,0.7727272727272727,0.5319148936170214,0.746031746031746,0.6046511627906977,0.3544303797468354,innovation comes thinking outside box,"['innovation', 'come', 'thinking', 'outside', 'box']"
Successful people are always punctual.,0.4318181818181818,0.6808510638297872,0.5873015873015873,0.5813953488372093,0.5822784810126581,successful people always punctual,"['successful', 'people', 'always', 'punctual']"
Those who enjoy parties tend to have more friends.,0.5909090909090908,0.4042553191489362,0.7936507936507936,0.5581395348837209,0.3797468354430379,enjoy parties tend friends,"['enjoy', 'party', 'tend', 'friend']"
Consideration for others improves society.,0.5227272727272727,0.5531914893617021,0.6190476190476191,0.6511627906976744,0.5443037974683543,consideration others improves society,"['consideration', 'others', 'improves', 'society']"
Chronic stress is detrimental to well-being.,0.3636363636363636,0.5106382978723405,0.603174603174603,0.5116279069767442,0.6962025316455696,chronic stress detrimental wellbeing,"['chronic', 'stress', 'detrimental']"
Learning about different cultures is enlightening.,0.6818181818181817,0.6170212765957447,0.6984126984126984,0.627906976744186,0.3417721518987341,learning different cultures enlightening,"['learning', 'different', 'culture', 'enlightening']"
Punctuality is a sign of respect.,0.47727272727272724,0.7021276595744681,0.5714285714285714,0.6511627906976744,0.5569620253164556,punctuality sign respect,"['punctuality', 'sign', 'respect']"
Enjoying social events indicates a vibrant personality.,0.6136363636363635,0.3829787234042553,0.7619047619047619,0.5348837209302325,0.36708860759493667,enjoying social events indicates vibrant personality,"['enjoying', 'social', 'event', 'indicates', 'vibrant', 'personality']"
Mutual respect holds society together.,0.5454545454545454,0.5319148936170214,0.6349206349206349,0.6744186046511628,0.5063291139240506,mutual respect holds society together,"['mutual', 'respect', 'hold', 'society', 'together']"
Excessive worry is bad for health.,0.3863636363636363,0.4893617021276596,0.5873015873015873,0.4883720930232559,0.6835443037974682,excessive worry bad health,"['excessive', 'worry', 'bad', 'health']"
Creative minds bring about change.,0.7272727272727273,0.5106382978723405,0.7142857142857143,0.5581395348837209,0.3291139240506329,creative minds bring change,"['creative', 'mind', 'bring', 'change']"
Timeliness is a virtue.,0.49999999999999994,0.6595744680851063,0.603174603174603,0.6046511627906977,0.5696202531645569,timeliness virtue,"['timeliness', 'virtue']"
Social butterflies tend to be happier.,0.6363636363636362,0.36170212765957444,0.7777777777777777,0.5116279069767442,0.3544303797468354,social butterflies tend happier,"['social', 'butterfly', 'tend', 'happier']"
Understanding trumps conflict.,0.5681818181818181,0.5106382978723405,0.6507936507936507,0.6511627906976744,0.5189873417721518,understanding trumps conflict,"['understanding', 'trump', 'conflict']"
